"GEO_ID","NAME","P1_001N","P1_002N","P1_003N","P1_004N","P1_005N","P1_006N","P1_007N","P1_008N","P1_009N","P1_010N","P1_011N","P1_012N","P1_013N","P1_014N","P1_015N","P1_016N","P1_017N","P1_018N","P1_019N","P1_020N","P1_021N","P1_022N","P1_023N","P1_024N","P1_025N","P1_026N","P1_027N","P1_028N","P1_029N","P1_030N","P1_031N","P1_032N","P1_033N","P1_034N","P1_035N","P1_036N","P1_037N","P1_038N","P1_039N","P1_040N","P1_041N","P1_042N","P1_043N","P1_044N","P1_045N","P1_046N","P1_047N","P1_048N","P1_049N","P1_050N","P1_051N","P1_052N","P1_053N","P1_054N","P1_055N","P1_056N","P1_057N","P1_058N","P1_059N","P1_060N","P1_061N","P1_062N","P1_063N","P1_064N","P1_065N","P1_066N","P1_067N","P1_068N","P1_069N","P1_070N","P1_071N",
"7000000US12086000321","321-Voting District, Miami-Dade County, Florida","7352","3073","2116","56","10","27","3","861","4279","4249","15","2","2","0","4106","0","2","0","110","0","0","9","1","1","1","24","1","2","0","13","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","6","1","0","3","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000322","322-Voting District, Miami-Dade County, Florida","4970","2192","1310","40","7","20","0","815","2778","2746","7","2","7","0","2634","0","0","0","88","0","0","4","0","0","4","24","2","2","0","11","0","0","7","0","1","1","0","0","0","0","0","0","0","0","0","0","6","0","0","2","0","3","1","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0",
"7000000US12086000323","323-Voting District, Miami-Dade County, Florida","3856","1616","1152","46","6","9","0","403","2240","2224","0","1","7","0","2168","0","0","0","44","0","0","0","0","0","4","15","0","0","0","9","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000324","324-Voting District, Miami-Dade County, Florida","4425","1979","1356","66","2","7","0","548","2446","2437","4","2","1","1","2364","0","0","0","59","0","0","5","1","0","0","6","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000325","325-Voting District, Miami-Dade County, Florida","2273","809","546","24","1","15","0","223","1464","1443","1","5","2","0","1394","1","0","0","32","1","0","7","0","0","0","20","1","1","0","7","0","0","9","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000326","326-Voting District, Miami-Dade County, Florida","1896","730","579","11","2","2","0","136","1166","1154","0","4","0","1","1143","1","0","0","4","0","0","0","0","1","0","9","0","0","0","5","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000327","327-Voting District, Miami-Dade County, Florida","6274","2462","1404","61","19","18","0","960","3812","3800","4","1","2","1","3640","0","0","3","129","1","0","11","0","1","7","9","0","0","0","3","1","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US12086000328","328-Voting District, Miami-Dade County, Florida","5700","2427","1723","35","13","13","0","643","3273","3256","2","3","2","0","3205","0","0","0","41","1","0","0","0","2","0","12","2","0","0","2","0","0","2","0","2","0","0","0","0","0","4","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US12086000329","329-Voting District, Miami-Dade County, Florida","22","20","1","18","0","0","0","1","2","2","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000330","330-Voting District, Miami-Dade County, Florida","3939","1412","962","33","4","33","0","380","2527","2516","4","2","0","0","2486","0","0","0","20","0","0","1","0","3","0","11","0","0","0","7","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000331","331-Voting District, Miami-Dade County, Florida","6782","2829","1999","56","8","11","2","753","3953","3930","6","2","7","0","3830","0","3","0","69","1","0","10","1","1","0","21","1","0","0","6","0","0","2","0","3","6","0","0","2","0","1","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000332","332-Voting District, Miami-Dade County, Florida","4728","1958","1336","59","4","7","1","551","2770","2751","12","1","0","0","2670","1","0","0","61","0","0","4","0","2","0","18","0","0","0","11","0","0","4","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000333","333-Voting District, Miami-Dade County, Florida","5258","2273","1641","84","10","1","0","537","2985","2954","5","8","3","0","2840","0","0","0","90","0","0","6","0","2","0","28","0","0","0","13","0","0","1","0","6","0","0","0","4","0","2","0","0","2","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000334","334-Voting District, Miami-Dade County, Florida","224","96","52","8","0","1","0","35","128","128","1","0","0","0","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000335","335-Voting District, Miami-Dade County, Florida","4026","1723","1035","230","2","2","0","454","2303","2286","2","4","4","0","2209","0","0","0","62","0","0","3","0","0","2","17","0","0","0","11","0","0","0","0","3","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000336","336-Voting District, Miami-Dade County, Florida","2362","931","633","21","8","1","0","268","1431","1427","2","1","3","0","1374","1","0","0","44","0","0","0","0","2","0","3","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0",
"7000000US12086000337","337-Voting District, Miami-Dade County, Florida","6569","3057","2099","166","5","11","0","776","3512","3492","10","0","4","0","3410","3","2","0","62","0","0","1","0","0","0","19","0","1","0","10","1","0","2","3","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000338","338-Voting District, Miami-Dade County, Florida","2906","1330","934","13","7","12","0","364","1576","1567","9","1","2","0","1539","1","0","0","13","0","0","1","0","0","1","9","0","0","0","4","0","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000339","339-Voting District, Miami-Dade County, Florida","8390","3457","2273","135","6","12","2","1029","4933","4900","21","1","7","0","4726","3","1","0","135","0","0","2","0","3","1","27","0","4","0","16","0","0","3","1","0","1","0","0","0","0","2","0","0","0","0","0","6","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000340","340-Voting District, Miami-Dade County, Florida","10404","4256","2979","179","25","33","0","1040","6148","6111","10","8","2","0","5902","2","1","1","170","0","0","4","0","2","9","33","1","0","1","21","0","0","1","0","8","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0",
"7000000US12086000342","342-Voting District, Miami-Dade County, Florida","3610","1335","881","27","14","15","0","398","2275","2260","4","6","1","0","2215","0","0","2","29","0","0","3","0","0","0","15","0","0","0","12","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000343","343-Voting District, Miami-Dade County, Florida","5214","2394","1704","91","20","38","1","540","2820","2788","14","7","8","2","2700","0","4","0","48","0","0","2","0","3","0","28","2","0","0","10","0","0","4","0","9","0","0","0","1","0","0","0","2","0","0","0","4","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000344","344-Voting District, Miami-Dade County, Florida","2920","1470","1206","22","8","45","1","188","1450","1417","7","10","13","0","1376","0","1","0","7","0","0","0","0","3","0","29","3","0","0","5","0","0","9","0","10","1","0","0","0","0","0","0","0","0","0","1","4","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000346","346-Voting District, Miami-Dade County, Florida","2576","1302","1068","22","2","22","1","187","1274","1254","8","2","3","0","1232","0","0","0","6","1","0","0","0","2","0","15","4","0","0","4","0","0","3","0","4","0","0","0","0","0","0","0","0","0","0","0","4","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US12086000347","347-Voting District, Miami-Dade County, Florida","2364","1122","789","19","8","21","0","285","1242","1226","13","3","8","0","1194","1","0","0","7","0","0","0","0","0","0","16","0","0","0","5","1","0","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000348","348-Voting District, Miami-Dade County, Florida","1056","477","313","4","2","1","0","157","579","574","0","0","0","0","563","0","0","0","8","0","0","2","0","1","0","3","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000349","349-Voting District, Miami-Dade County, Florida","6696","2485","1428","62","11","17","0","967","4211","4173","16","3","2","1","4040","0","0","0","97","0","0","8","0","2","4","33","0","3","0","13","0","0","3","0","11","2","0","0","0","1","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000350","350-Voting District, Miami-Dade County, Florida","2343","1251","511","405","1","80","1","253","1092","1087","11","3","0","0","991","0","10","0","55","6","0","1","0","10","0","4","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000351","351-Voting District, Miami-Dade County, Florida","7811","4077","1692","766","34","142","1","1442","3734","3667","14","4","6","1","3451","9","14","0","140","0","0","21","0","6","1","66","9","1","0","39","0","0","12","0","4","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000352","352-Voting District, Miami-Dade County, Florida","4653","2012","1419","125","9","91","1","367","2641","2626","29","7","13","0","2532","2","1","1","28","0","0","8","0","4","1","15","0","0","0","10","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000353","353-Voting District, Miami-Dade County, Florida","3332","1352","914","16","0","44","0","378","1980","1953","10","3","4","1","1923","0","0","0","12","0","0","0","0","0","0","23","1","0","0","6","0","0","11","0","5","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000354","354-Voting District, Miami-Dade County, Florida","1864","747","574","6","2","4","0","161","1117","1111","0","0","3","0","1075","0","0","0","31","0","0","0","0","0","2","6","1","1","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000355","355-Voting District, Miami-Dade County, Florida","8027","3964","1810","595","27","91","1","1440","4063","4005","31","12","3","1","3732","0","13","0","194","0","0","10","1","6","2","54","8","1","0","26","1","0","11","1","1","1","0","0","0","0","3","0","0","0","0","1","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000356","356-Voting District, Miami-Dade County, Florida","4521","2418","1035","308","16","68","0","991","2103","2077","16","5","12","1","1911","3","1","0","110","0","0","10","1","4","3","25","0","3","0","4","3","0","12","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000357","357-Voting District, Miami-Dade County, Florida","2873","1292","817","34","6","10","0","425","1581","1574","3","7","4","0","1541","1","2","0","13","0","0","1","0","2","0","7","2","0","0","0","0","0","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000358","358-Voting District, Miami-Dade County, Florida","3098","1309","741","30","6","14","1","517","1789","1759","2","0","3","3","1714","0","0","1","32","0","0","0","0","4","0","16","0","0","0","8","0","0","4","0","4","0","0","0","0","0","0","0","0","0","0","0","12","0","0","8","0","4","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"7000000US12086000359","359-Voting District, Miami-Dade County, Florida","4730","2124","1241","43","5","24","1","810","2606","2595","2","1","0","0","2516","0","0","0","61","0","0","6","0","3","6","7","0","0","0","3","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US12086000360","360-Voting District, Miami-Dade County, Florida","7911","3325","2063","53","20","63","5","1121","4586","4558","5","3","8","0","4454","0","1","0","67","1","1","14","1","2","1","22","0","1","0","8","1","0","3","0","8","0","0","0","0","0","1","0","0","0","0","0","5","0","0","1","0","3","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0",
"7000000US12086000362","362-Voting District, Miami-Dade County, Florida","4674","2098","1542","35","3","13","0","505","2576","2570","0","3","2","0","2507","1","0","0","51","1","0","0","0","0","5","5","0","1","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US12086000363","363-Voting District, Miami-Dade County, Florida","13415","6185","3368","335","25","335","1","2121","7230","7145","31","13","9","0","6878","3","12","1","152","1","1","29","0","15","0","79","4","4","0","41","0","0","8","1","20","0","1","0","0","0","0","0","0","0","0","0","6","1","1","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000364","364-Voting District, Miami-Dade County, Florida","5402","2509","1421","267","10","84","0","727","2893","2855","10","4","5","1","2687","2","3","0","129","0","0","9","1","3","1","35","4","0","0","26","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US12086000365","365-Voting District, Miami-Dade County, Florida","5246","2490","1245","326","17","169","3","730","2756","2725","11","10","4","0","2605","2","4","0","72","0","0","12","1","4","0","23","3","0","0","3","3","0","3","0","4","3","0","0","2","0","2","0","0","0","0","0","8","0","0","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
